"workflow_mode","store_scope","month_key","source_id","status","path","chunk_start_utc","chunk_end_utc","row_count","staged_from_legacy_path","source_system","source_tier"
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201804","era5","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201804/era5_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201804//era5_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201804","gfs","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201804/gfs_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201804//gfs_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201804","hycom","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201804/hycom_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201804//hycom_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201807","cmems","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201807/cmems_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201807//cmems_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201807","cmems_wave","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201807/cmems_wave.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201807//cmems_wave.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201807","era5","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201807/era5_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201807//era5_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201807","gfs","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201807/gfs_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201807//gfs_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201807","hycom","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201807/hycom_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201807//hycom_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201809","cmems","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201809/cmems_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201809//cmems_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201809","cmems_wave","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201809/cmems_wave.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201809//cmems_wave.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201809","era5","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201809/era5_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201809//era5_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201809","gfs","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201809/gfs_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201809//gfs_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201809","hycom","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201809/hycom_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201809//hycom_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201810","cmems","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201810/cmems_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201810//cmems_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201810","cmems_wave","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201810/cmems_wave.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201810//cmems_wave.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201810","era5","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201810/era5_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201810//era5_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201810","gfs","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201810/gfs_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201810//gfs_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201810","hycom","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201810/hycom_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201810//hycom_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201909","cmems","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201909/cmems_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201909//cmems_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201909","cmems_wave","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201909/cmems_wave.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201909//cmems_wave.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201909","era5","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201909/era5_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201909//era5_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201909","gfs","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201909/gfs_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201909//gfs_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201909","hycom","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201909/hycom_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201909//hycom_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201912","cmems","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201912/cmems_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201912//cmems_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201912","cmems_wave","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201912/cmems_wave.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201912//cmems_wave.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201912","era5","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201912/era5_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201912//era5_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201912","gfs","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201912/gfs_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201912//gfs_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","201912","hycom","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/201912/hycom_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//201912//hycom_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","202103","cmems","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/202103/cmems_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//202103//cmems_curr.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","202103","cmems_wave","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/202103/cmems_wave.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//202103//cmems_wave.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","202103","era5","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/202103/era5_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//202103//era5_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","202103","gfs_2021030618_yg_zby0d","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/202103/gfs_2021030618_yg_zby0d.grb2","","","","output/phase1_production_rerun/_scratch/forcing_months//202103//gfs_2021030618_yg_zby0d.grb2","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","202103","gfs","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/202103/gfs_wind.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//202103//gfs_wind.nc","",""
"phase1_regional_2016_2022","phase1_monthly_forcing_store","202103","hycom","migrated_existing_local_store","data/historical_validation_inputs/phase1_regional_2016_2022/forcing_months/202103/hycom_curr.nc","","","","output/phase1_production_rerun/_scratch/forcing_months//202103//hycom_curr.nc","",""
